BCBS_Name,Acronym
Blue Cross Blue Shield of Alabama,IZA
Anthem BCBS of Wisconsin,IZB
Unassigned,IZC
Anthem BCBS of Georgia,IZD
CareFirst BCBS,IZE
Independence Blue Cross FOC,IZF
Blue Cross Blue Shield of Michigan,IZG
Anthem BCBS of Georgia,IZH
Blue Cross Blue Shield of Michigan,IZI
Blue Cross Blue Shield of Michigan,IZJ
Anthem BCBS of Ohio,IZK
Blue Cross Blue Shield of Michigan,IZL
Blue Cross Blue Shield of Michigan,IZM
Anthem BCBS of Georgia,IZN
Blue Cross Blue Shield of Michigan,IZO
Blue Cross of Idaho,IZP
Blue Cross Blue Shield of Michigan,IZQ
Blue Cross Blue Shield of Michigan,IZR
Blue Cross Blue Shield of Michigan,IZS
Blue Cross Blue Shield of Michigan,IZT
Wellmark BCBS,IZU
Anthem BCBS of Georgia,IZV
Blue Cross Blue Shield of Michigan,IZW
Blue Cross Blue Shield of Michigan,IZX
Blue Cross Blue Shield of Michigan,IZY
Anthem Blue Cross of California,IZZ
